session_id,customer_id,page_views,session_duration,source,visit_date
a36d111d-9e50-41be-a9b0-eaf9da0fec82,377,2,150,Organic,2024-02-25
a317f373-075c-475f-934b-0f4b7227fafd,29,9,258,Organic,2024-01-06
a3628f10-45cd-4e48-bd82-bb1a2ac4628f,938,7,270,Referral,2024-03-08
3aeadc2a-19e4-4ba2-8138-d5a7e83fe488,388,1,184,Referral,2024-01-16
5cae352d-e279-41a1-b345-1532fd39be88,883,10,166,Direct,2024-03-09
b5b660dd-491c-4fb2-a560-f1fcbcd78446,759,6,133,Direct,2024-03-23
cff890ec-3114-46c5-b189-de2d43fcfecb,393,9,226,Organic,2024-02-10
8ad0a13f-e43a-463c-b6f9-6a348ce8e6ee,675,5,248,Direct,2024-02-07
f778eeaf-42a7-4f13-b1e6-5ee31d628a5a,913,6,64,Referral,2024-01-03
a1af2b5f-d2de-47ed-a0c8-f18b6218116a,309,6,144,Social,2024-01-01
df1e6727-2fc5-4627-9af8-cd6cc99d9777,714,10,127,Referral,2024-03-24
278017ba-13fc-4558-b360-f91836d14fdb,767,7,164,Organic,2024-04-06
3688c086-98d3-45a4-84ef-d3d73d5110fe,783,4,222,Social,2024-01-25
5ff098ce-3a7a-4806-b7e8-8b6ab378926c,36,6,188,Social,2024-03-23
db4a401b-bc13-462b-8347-f6cc10772da2,525,4,189,Direct,2024-01-14
e99590fc-fb46-43dc-a7d2-eaec7cb65d77,573,10,173,Direct,2024-02-04
fd3b58b8-6592-4578-b19e-c802183e6907,524,2,289,Referral,2024-02-13
f9828840-b3f9-4fda-805b-68f489218ffc,579,7,205,Organic,2024-01-27
1c0ab4ed-a35a-4528-9cc8-5ed7293bb126,819,10,268,Social,2024-01-11
f5abc564-52c3-472f-8da7-4d19d5041ab6,901,7,173,Direct,2024-04-08
50a3eefc-dfb4-4755-88bd-5f9204841a76,92,8,176,Social,2024-02-28
016e4382-49c9-490e-bfb8-e277ef86605f,428,9,39,Social,2024-04-06
6cf86dfa-539d-41e1-ba01-3bcb04183c5a,453,9,32,Direct,2024-01-18
e0c336c1-3e72-4371-8765-e097042dfe35,302,2,143,Direct,2024-04-27
7974b133-14a2-415f-8d54-a0515bddef4e,692,9,187,Organic,2024-04-02
e2fbf0b1-14aa-41c9-900f-f215e5dae5e0,520,10,74,Direct,2024-04-21
0b02f9c4-a205-4d06-95ad-b7babb9a2e61,984,2,101,Social,2024-01-09
a38fd4b5-710c-4d69-bd67-fd7bfeba0dfe,525,7,42,Referral,2024-04-26
d3d95b25-2ee6-49a4-9d1f-5e53a9411a22,986,1,242,Social,2024-04-09
3a71a708-26af-45b8-943d-2a601205c144,473,9,187,Organic,2024-01-14
7c0dba69-88d4-4abd-8d07-96252653aa04,229,9,99,Direct,2024-03-08
6cde29c7-c7cf-4f47-a934-7fe6d1e29ee7,146,10,224,Referral,2024-02-25
642567c8-68c7-45d4-8329-8e1592481788,918,9,105,Organic,2024-04-19
2b03d45c-566f-49c0-bd6f-eb81c0cda87b,736,7,72,Referral,2024-02-25
1ced1fe8-0a67-4200-9340-4dfc45cb2527,744,4,275,Direct,2024-03-14
390a77ab-8395-4cfd-aea7-3441077abf68,491,5,244,Direct,2024-01-28
d0999df1-0c1c-4f05-9c47-30978d37c81e,533,3,274,Organic,2024-02-20
7147eef7-5ee1-4e0a-a549-acc8f87c895b,953,7,117,Social,2024-01-24
35c95fc7-fe73-41de-a9f1-b227978b6968,379,10,135,Organic,2024-01-08
969c6471-011d-4139-940c-31d6a9cd8da4,530,10,194,Organic,2024-01-16
75d76184-cda6-4a78-812b-be8a50c0b60e,405,3,221,Social,2024-01-15
e95815e2-3762-41e7-96b4-be8e86a5ab6d,271,8,149,Referral,2024-01-02
859cdeea-9e3e-41be-807c-f7d5b850e7ed,148,1,219,Organic,2024-03-18
e97f16b2-aab9-4165-acb7-11fb5a1d85d7,134,3,237,Direct,2024-02-18
891450c0-7481-49d4-a446-50a6f7d4106a,359,1,266,Referral,2024-04-13
eebbf14a-0be3-4ba5-b6ab-15795770e9bc,676,8,167,Organic,2024-02-09
81d7d2ee-704f-49b8-9a81-2af3db8089d8,66,9,196,Direct,2024-02-06
ab720612-4067-49dc-bdc0-f8915c6a9f79,114,7,190,Organic,2024-02-14
40b738fe-f2b3-40af-8198-38818a01d145,298,10,137,Social,2024-02-18
ccfccec5-0e36-440d-b0c7-5adaa8582cda,884,8,60,Social,2024-01-01
c0443deb-9c1a-47c6-8edc-152ee73804bb,210,2,161,Organic,2024-02-28
55cbd6a4-a685-432f-9f61-4546ee3ffe9b,957,8,189,Organic,2024-02-05
bcebcccc-c7b1-4d7a-a131-ab5de3a2172f,211,5,66,Social,2024-04-05
396f1ed2-525f-499a-9a12-61d12ef3748c,665,2,106,Direct,2024-01-03
1ee0ba66-59aa-4b43-a235-c95d3712c576,465,1,167,Referral,2024-03-28
99ff2e20-f280-4e88-92ec-1fbf6ddce794,277,8,213,Organic,2024-03-20
0001ad79-5933-4cdf-af48-257a13a050e3,145,2,111,Social,2024-03-16
566b58f0-a27f-4aa8-a9e7-d23601bb19ca,1000,3,259,Social,2024-04-21
cd4d9d48-ba9a-48aa-93dc-b01edc2a1ca5,399,6,227,Direct,2024-04-15
84b8f362-07d3-401c-8ef6-84b9411e80ac,448,5,65,Social,2024-04-13
8fd9660d-885f-4363-9ef7-d50e7af838e3,952,8,204,Referral,2024-03-28
855c44d0-e6de-40c8-ac12-79f6bcb18130,884,4,86,Direct,2024-03-16
18294815-8595-47c7-88b3-436541601fdf,887,4,241,Referral,2024-02-28
19816ad7-1d3d-4d3f-b3b1-16351199f4c4,883,7,113,Social,2024-01-26
59d90bac-c711-48a4-a99d-529120925756,122,10,60,Direct,2024-01-03
011476a9-eaac-4c6b-8a25-c0ff788362bf,327,1,246,Organic,2024-04-18
84fd62e1-d923-4812-ae9e-745ce57f7083,83,3,135,Social,2024-03-10
c1cbd67d-9a57-4694-8aa3-d35561449063,440,10,134,Organic,2024-03-08
0247f60d-ed88-4d56-b102-7a8eebfaa089,174,1,51,Social,2024-02-18
a0ca6202-07c4-4939-a04d-e93c340a2e8f,288,1,77,Organic,2024-04-19
9336fcb4-0df7-4978-9479-e1055c2eb3ed,857,1,167,Direct,2024-03-09
c7fae06e-d54c-472c-a2eb-c224e9f279d3,963,6,76,Referral,2024-02-22
b0c51bce-b97f-427a-9dcc-49029bdbf551,975,2,138,Referral,2024-04-11
b957a120-d02c-4c4d-8c7a-4a1a283d6d29,964,4,116,Direct,2024-03-25
0bcd6bac-77a4-4315-91cf-e6e569c455ab,323,1,216,Referral,2024-02-06
51fe27b5-fa25-45f7-bec7-4b038c939bba,595,7,155,Organic,2024-03-18
7ce8f951-a4de-46cb-b861-406643edce7c,405,4,195,Referral,2024-01-18
1012ff2d-0ae3-41a5-9169-b01cead34c92,92,1,59,Referral,2024-04-21
99937ef9-c78e-4fcf-91bb-d478a00c392d,864,7,59,Social,2024-04-24
81cd55c8-79f9-43a1-a2f4-b443f445c377,777,2,154,Social,2024-03-09
2310357f-6c0b-4b0a-9ec2-97a862b577f8,776,1,58,Organic,2024-01-02
87478903-939c-4ff0-9d91-c331d80806a4,875,6,188,Direct,2024-02-28
3c4c0b1e-ed37-4871-9abf-6e3427ae92c4,415,9,273,Social,2024-04-10
3d59c383-3a2d-40b7-bac0-7ea681cefd67,511,4,281,Organic,2024-04-29
7c4e09db-8e5f-47c1-87d1-f5a8f5e60efc,201,1,64,Social,2024-04-08
899b79bf-d384-4ab2-81dd-78eb43999889,922,2,106,Direct,2024-03-26
154a5df1-7a8a-46ad-890a-a5395cb6a6e1,940,7,143,Direct,2024-01-02
626af566-851c-44c6-b84c-65e8d59d6f13,703,8,203,Social,2024-02-16
8d954362-6baa-41f4-b22d-67fb29cd904e,61,10,202,Referral,2024-02-23
495d1d30-8092-4bb3-b65c-12a4a37a1b33,598,10,180,Referral,2024-01-02
aeec5a4d-4897-4c63-838c-daf0f5c8a27b,830,2,117,Social,2024-03-14
aa316d20-14a2-4512-8772-b6b1b9bc2d1a,717,2,169,Referral,2024-01-24
39c79b18-a489-48ed-94ea-564ba796b3d6,783,1,220,Social,2024-04-03
4d07e022-3fb8-4f0e-a353-11760ba59b91,151,1,113,Social,2024-01-17
59c3c44e-75c9-4562-aff0-506bea0b38d8,345,3,124,Referral,2024-04-23
936d23e4-4f72-48ef-b55b-2272f385d69f,666,7,50,Social,2024-01-03
2e7aacc6-4c96-41c3-94c0-292aac93b3ee,219,3,68,Referral,2024-03-28
791f5681-193f-4fb2-b040-dd97b2bd2387,472,3,241,Direct,2024-04-12
8a4146ae-4989-4831-a7dc-fc42fd183b48,194,5,67,Social,2024-04-26
34a1428f-7fdd-47a7-a842-c1ec417143e0,538,10,79,Direct,2024-01-01
268327c5-5fc5-44aa-bced-a0484294d1f6,984,1,233,Direct,2024-04-16
150f17a3-b5bb-47e4-90b7-dc97d8af23c5,155,3,82,Direct,2024-02-16
36440b1d-838c-4320-a132-4ddb4fbb399f,738,7,186,Organic,2024-02-05
e3b22a9e-7257-4fe5-a6a8-6bf382885415,567,3,200,Social,2024-04-28
3fcfdf34-a7fa-4e1d-9b8d-5af6146958e4,152,1,67,Referral,2024-02-29
2ea26836-411b-4530-83bd-a29d8221e4d7,958,6,52,Direct,2024-01-22
a15d1db4-0e3d-46f3-9a35-ea9ccc4a09cf,731,1,270,Organic,2024-02-29
2a11f8ed-166f-4dab-9c04-162921cbb60d,738,1,154,Direct,2024-01-12
c3677bf3-5d02-435d-bfd2-bdacaf099eea,862,2,188,Social,2024-03-01
38b54123-0047-4408-90ca-f2b1465429a1,837,6,266,Direct,2024-01-23
cf26e817-6dd0-467b-b6dc-660b96b5a431,991,5,283,Direct,2024-04-25
b01d6186-d384-4b41-b049-749d671353bc,994,1,110,Social,2024-04-25
7b7d9817-bce7-489b-b319-3fdbf0bc544a,356,3,257,Direct,2024-03-02
0e9076c4-4c35-4ce6-be65-c686531d0d6f,775,10,290,Social,2024-04-15
ee47c316-7ad3-440a-be43-ac62d6778f6c,205,4,181,Referral,2024-02-16
701e096c-b01f-4561-8641-08c0e100d36d,640,3,230,Social,2024-01-24
6b87a44c-7e11-4324-8004-6d9c2dd89309,715,7,281,Direct,2024-01-24
e6c689ae-f95a-45db-bb36-0e8c2b71c001,189,3,95,Social,2024-04-09
3ff411c1-5e3c-44b9-951c-f4df7c407d3d,268,1,87,Organic,2024-04-06
4165945f-821c-4744-bf5e-bb0c8b8ecec3,349,10,233,Direct,2024-04-22
b9bd0a47-d41c-4777-a912-46f316b5b3d4,333,3,182,Direct,2024-04-28
45889b5f-117c-4284-91de-6c48fd7cbc74,680,1,284,Referral,2024-01-08
dc96f9de-d219-430b-ab96-b5c0c01e4622,855,5,130,Social,2024-02-06
3f875bca-54e9-4628-951d-0956a16ed881,726,5,140,Direct,2024-01-09
3bc79ed6-701b-4c2e-8e22-e92bc5ec2e68,285,4,129,Organic,2024-01-25
0885d846-3c30-4267-b98b-c6d8000425b2,405,4,224,Social,2024-03-16
9c84bfeb-f6a1-40bf-9c86-e7e861665bb3,514,7,165,Social,2024-01-14
08ba3e45-a7d1-4775-b090-9d5d2ab6de14,103,5,63,Direct,2024-02-05
29a71f19-b30b-4e78-8b07-0543f69236b7,248,7,179,Direct,2024-03-08
8ddfe810-c7b4-4c45-b43d-282006b00670,77,4,153,Social,2024-04-20
62f49152-ad2f-4bf0-95c5-d7ba1a57d79c,196,5,148,Direct,2024-03-19
a01ae2c0-f37a-4019-b740-aa1475cbc0b7,381,6,65,Referral,2024-04-03
c15a96ac-e0f3-47fc-884a-8d76ba538c39,288,7,65,Social,2024-03-30
58d5793f-6d47-4583-8359-5b36bf32d449,636,10,156,Referral,2024-03-04
128749d1-4798-4bff-a276-4352539a9e38,686,10,53,Direct,2024-04-27
b09a201f-2c95-4d86-a00d-1c3232a5c965,229,4,245,Organic,2024-02-27
c68faa54-b821-4427-8ac6-56bdc0755053,684,5,202,Direct,2024-02-29
a2ab926f-936e-476f-a514-f310fefbc420,884,5,93,Organic,2024-02-24
f868aeb1-6563-4d31-825e-bbd85b1bc5a7,523,4,288,Referral,2024-01-24
d3aaf589-2361-4709-b96a-2b61d1b881e2,238,2,286,Social,2024-03-06
f82720a9-6cd2-4023-9a70-b7f587d6a23a,205,5,37,Direct,2024-03-13
379954c3-a271-4221-ae1a-9716d6fd4a82,192,3,239,Organic,2024-02-17
3940a95f-ce91-4dc4-a2d3-0de0a2d9976f,137,4,272,Direct,2024-01-11
be45856c-9ec6-42c9-92e1-5f5b7a5d642d,563,2,240,Direct,2024-02-01
fbf0a2db-df64-4d50-ac97-7da83cfa6911,587,2,141,Social,2024-04-12
547e71ed-64d4-4f87-8757-3e886dbeae0a,40,10,215,Direct,2024-04-22
489f374e-69d0-4dc9-8856-6be01f72ff20,977,1,227,Referral,2024-02-22
6cb01583-fc02-4a9f-9ae7-4a0e6bec2cfb,5,3,33,Social,2024-03-07
c45fe291-d9b8-44f5-b327-b339a0016936,424,10,63,Social,2024-04-09
463a6f02-7c29-4c36-9ce1-a5e7a167ec28,920,9,265,Direct,2024-03-02
7fc2940f-039f-4a9c-a72b-1f2679a66009,43,9,242,Organic,2024-03-06
e9a48088-509d-44f9-a3a0-f59ca784f5ee,591,3,164,Direct,2024-03-19
10c3ebb7-95aa-4dcb-b721-4446814525f2,436,10,236,Social,2024-01-29
bb07e1ef-b962-4042-8f03-99ee8229f732,985,7,247,Referral,2024-04-10
dac030a2-f8d8-43a9-8fda-05b60a793459,171,7,203,Organic,2024-03-25
3cd491c9-31cf-4984-91f8-21bd28b918ff,820,2,82,Referral,2024-04-23
2e3a24e7-bbfb-4973-831a-ae4a36879357,146,6,67,Direct,2024-02-01
c49a1d57-d1cf-4a4d-8a43-428f59ee6884,75,2,210,Referral,2024-03-22
41e801c1-e12e-494f-88a4-aeb70d928d63,447,6,84,Direct,2024-01-10
b8d23ea9-7dbd-44ab-b608-546cecbe440c,325,2,116,Referral,2024-04-09
446330d6-862c-437a-81a3-370e9f6891b2,428,1,94,Direct,2024-04-25
6de0a53d-05ba-4b71-99dc-076788a1c626,774,8,165,Social,2024-04-16
b63300bb-4bad-4135-9b93-0ed2da87b17d,364,5,283,Direct,2024-03-28
1e98bfd8-bfea-4e55-a551-6278762132dc,687,1,299,Organic,2024-04-15
e236f053-fd89-48f3-9efa-b4d39c1b2be3,972,5,64,Social,2024-04-20
8fbe8d53-f03d-4bbf-aa26-0ef0f9a084ac,891,8,273,Referral,2024-02-19
829c39cc-a60d-43b4-975d-a7ecd667273a,870,3,222,Referral,2024-01-06
675661b1-2a37-4fb7-b9f0-07297f647685,630,7,140,Organic,2024-04-13
5ac9d847-e4f5-4e67-af49-e9ba68b7a2d4,627,10,238,Organic,2024-02-22
32c1cc07-61e3-45a9-a26e-f075acf14f69,286,1,55,Referral,2024-03-14
72f893e2-4c1a-480b-b6ef-c707596b090b,719,2,41,Organic,2024-04-15
281243e4-7f14-4307-8874-4a2c92896f95,408,8,172,Direct,2024-04-03
545736b0-12f1-4ae5-bec6-20909bb09987,874,8,92,Organic,2024-03-15
27d193d4-1fe6-4a44-b14b-1d2949543e70,336,10,288,Social,2024-03-13
d832cb53-db02-46e8-bc9f-1a9c8e695669,330,2,127,Social,2024-02-08
65938d2f-a745-4f23-b217-aef531ceb39a,7,6,175,Social,2024-04-15
8299d680-28bb-4642-8b45-9c07cea0b9a4,251,10,185,Referral,2024-03-10
63e80536-fb21-4a05-84f7-33f3ac479063,513,10,210,Social,2024-01-07
45e80009-27d5-49aa-87e3-f4209d117057,142,5,247,Organic,2024-03-17
719e5c21-a151-4d97-9db3-d7d714caf679,701,10,147,Organic,2024-02-25
de59b607-305e-460b-aefa-ca1edc01ceda,225,5,281,Organic,2024-01-27
8f2807fa-72c6-4c18-be96-853c11d8305e,493,6,134,Direct,2024-02-10
58bf58ed-0c20-40a4-8263-26f00a590f04,65,10,288,Referral,2024-01-31
d6cdb0fa-612b-4e62-a467-141bf552d945,690,2,103,Direct,2024-04-07
1681bd11-1420-4a4a-a017-1acad81783bf,630,6,187,Direct,2024-01-31
7b0dacd7-a117-49b6-a08a-88518e4ae267,349,1,64,Social,2024-04-22
78699f9c-17b1-44be-a24b-7c371b179058,102,8,277,Direct,2024-04-14
39345bcc-d127-48de-aef0-041443278817,824,1,228,Organic,2024-03-11
c3174e4c-aea5-4b06-a3b2-12995004a423,907,8,291,Direct,2024-04-20
0b42563f-9054-48a1-aea5-dbcd0e394a07,282,7,143,Social,2024-01-28
e7671495-18cd-4190-8c7f-cc88acea3d4c,355,9,85,Organic,2024-04-03
c2d87413-1227-4804-abf3-b7a044979d1e,223,10,77,Referral,2024-01-15
73f5a358-9306-4c9a-8256-75fe8ddfdd05,295,5,249,Direct,2024-01-11
73d461ae-e3e5-43dd-9c80-a01f3936dc0c,131,5,227,Direct,2024-03-10
d42fb508-92ed-4f2d-a585-1d741f05e030,320,5,161,Direct,2024-01-05
9a221ad2-60dc-48be-9190-75323975a238,665,1,218,Referral,2024-02-20
989f518a-ffff-4ca4-a12c-3f520a65d0c2,575,7,120,Direct,2024-02-22
f2cb7b33-592b-4779-8d13-36c5b958aa6e,466,5,68,Direct,2024-03-22
64f33b4d-a6d3-4b5e-8075-40b1126cb36e,372,1,108,Organic,2024-01-19
aad80303-8854-4a2c-8b20-1cc4ec7fa6a0,41,5,164,Organic,2024-02-11
16700583-31f6-4e82-820c-3fc85c3d35f7,504,7,179,Social,2024-02-12
d0c74781-0526-411c-989d-60091abb1dc3,118,2,254,Referral,2024-01-31
122255cc-76d6-4183-8e8c-ba4d27498c66,594,10,79,Referral,2024-02-13
0cf59d9f-e742-4e17-b958-4c4954318a00,788,3,266,Referral,2024-04-03
bb145d95-249a-4269-8081-337e11d78038,92,4,70,Referral,2024-01-04
77e4ba72-adf0-4fce-978c-39f16b23ebc4,837,2,105,Social,2024-02-29
7b04c72b-31f1-4dc4-821b-6693c53c51d5,167,1,50,Organic,2024-04-09
1929492f-29ea-45ee-95b6-9bd195fe9f5c,541,8,241,Organic,2024-01-11
39a2f853-8514-47df-b60a-4697c593a491,178,4,169,Social,2024-03-19
d86ea97a-7243-4e5a-b3a1-aec63632f7a1,272,5,236,Direct,2024-02-29
eacd6ac5-eeb7-4aa5-a315-100b6182cbef,961,4,200,Organic,2024-02-01
8cbeee72-7577-4fe9-8698-952d50a756eb,251,5,77,Social,2024-01-19
05e17a5c-dce2-4338-b007-dd3612f9e360,857,8,44,Referral,2024-04-16
b587dac0-add5-4a29-a729-aa9c0c9d9d05,809,3,264,Organic,2024-01-26
b3ddf245-c5d5-4b80-953b-e176d13afb2c,527,10,101,Referral,2024-04-16
04d75878-9a85-4f3c-897f-ebaf48e1596d,647,10,222,Social,2024-02-02
7180ad4f-3ad5-455c-a0b8-0b19d8385f30,704,5,171,Social,2024-02-24
c9729051-c323-474c-b00b-92c5cdd1fca2,189,8,65,Organic,2024-03-27
269c8be3-35bb-41e4-aa9f-fe20309a009b,699,10,298,Social,2024-02-18
e321b1ec-491b-41a3-bfaa-d84560f24c6f,514,2,81,Organic,2024-03-10
923a46ad-629d-4ffd-9bef-e6ad75f0d7ab,564,1,250,Organic,2024-01-20
0c2fbd68-1c0a-48e3-ad58-4aeeca9d5d71,397,3,237,Direct,2024-02-24
f6ab6790-31ad-46b8-b4cd-ac67c008ba0f,233,7,286,Social,2024-04-04
2df1c792-2d98-40ca-a2ae-32dcbd9938e3,338,7,154,Social,2024-04-07
4d13fb3b-3ef8-4994-8cce-6013f607c37a,149,1,295,Referral,2024-01-23
ada0f187-8d3a-44a3-888a-14559b0e4dfc,397,2,51,Social,2024-02-29
e4f49b32-64fc-49f4-851c-dd9de936046e,634,6,285,Organic,2024-02-07
d32a0aa7-6789-4a76-bae9-81486fc2ccca,923,5,80,Social,2024-03-31
f6ff78c7-ec82-41b6-8187-d6b8d8038800,397,9,286,Social,2024-03-17
3847a410-4adc-4ea1-9c23-f1bbfd605dfb,45,3,250,Organic,2024-04-12
94f7a901-fdef-417d-b12b-bb89a469dcaa,499,10,151,Organic,2024-03-08
84637072-543d-4135-adf8-d620b618a6e4,669,5,139,Social,2024-04-07
0987efb7-da87-491f-a40a-a047087812d1,514,1,199,Referral,2024-03-23
1a00fce5-363a-4e7c-8867-e2bb6d0fbb7f,665,10,38,Organic,2024-01-01
a7409870-9101-45cb-a1f2-4fee52dfdbf2,512,8,42,Social,2024-03-19
979f1446-07e5-43de-a576-222d85594a38,188,9,182,Referral,2024-03-14
d4e32878-a4e7-4e2b-84e4-a4fe13e17506,498,7,99,Referral,2024-02-21
a5fc3900-61b3-4c5d-95c7-3f268088e3a1,286,3,180,Organic,2024-02-09
ec011d18-8717-46b3-bac0-7a8784a0ce75,451,6,100,Social,2024-01-17
5a9f7f7d-5f04-4a29-a886-36da2dc1f5da,905,6,215,Direct,2024-04-08
b1a06425-e05a-463b-8b7e-8e15b62522ec,654,1,274,Organic,2024-01-28
2817375f-466d-45cf-a584-9dca05414f98,856,8,251,Organic,2024-03-07
1751f63a-e65a-4f13-96a9-019e976c579c,766,8,122,Direct,2024-04-10
7c61b2d1-8144-4f60-a237-7b5f6b130f5c,303,9,66,Social,2024-02-15
1c8f22fe-1820-4703-aeba-227f336f2f82,140,4,111,Social,2024-01-18
7e70ac98-657d-4cec-a3bc-7d029c5d9372,799,4,269,Direct,2024-02-14
e1b687a8-2959-4bc2-8463-5646350db4ee,486,3,292,Organic,2024-04-26
51aaf988-afc1-4923-9370-9fe2fa7fe3fe,355,10,53,Referral,2024-04-12
ddb48cea-e28b-4ef3-ad3a-7ee42f02cb64,753,8,64,Organic,2024-03-31
45f75691-1a01-4d1d-b865-a37ba29274d7,155,2,68,Referral,2024-03-16
cd2fe94c-e25f-441a-9837-8d21d007d335,574,10,108,Referral,2024-03-19
b5ee7dfb-6bcc-44af-ae25-1c0fe0a3eaaf,936,10,97,Referral,2024-01-08
8ca6ebaf-862c-4f34-a1f9-dd4d27b65236,331,9,171,Social,2024-03-04
809da798-eef3-49f2-b878-29b2b9cad521,637,7,126,Social,2024-02-08
81f95355-8421-4c5f-a489-79f8d57fc20d,957,2,175,Referral,2024-03-14
ccce6fac-e34f-41f8-8933-208e1e4caa88,49,8,122,Referral,2024-02-23
700c18c5-ba0a-4945-89fa-ef2addbf6753,309,5,64,Organic,2024-02-29
7af8acab-79d8-4a50-afe1-64c2af91cc72,787,1,94,Organic,2024-03-12
aa7098b3-0fdc-4201-b588-34162ef92a9b,727,6,254,Social,2024-04-26
dcf5ae07-6937-4eb0-86e6-7d7e944b74d9,316,10,263,Referral,2024-04-29
313d8aa4-3454-4f5d-aee0-22078c91e271,147,10,184,Referral,2024-02-26
0ba1fbca-fd37-4d1b-b8c2-92448a33cc6b,468,4,150,Referral,2024-04-21
bfb178c0-7abd-4e5c-82c3-93bc84b0ff76,953,5,273,Direct,2024-03-04
e95a12e1-45b3-4cbb-ae40-4a302c113d85,933,7,175,Direct,2024-01-19
b8b6aac2-1f48-45a2-be41-b203a9643c80,491,8,221,Direct,2024-01-13
f1eab6d0-ae34-4ef8-9b83-e6367228d157,302,1,235,Organic,2024-03-20
b40292fa-5232-4382-9257-5451ed7f04e6,439,10,151,Organic,2024-04-01
fcf2708c-aa6e-4924-bd47-7189414a9d1b,878,6,195,Referral,2024-03-06
884d2119-ff18-41ff-9acc-f756e49e8c2b,673,7,158,Social,2024-03-26
61284750-36b1-4438-b305-12bd90c5a900,383,5,237,Direct,2024-02-06
5f91c450-587f-4c3d-bce4-fbf37adc1898,142,8,117,Social,2024-04-15
78e5f1da-5f9d-4e69-9dbe-7de007151d55,515,4,192,Direct,2024-01-11
d39fadf7-d208-4e90-a2af-cf667add7980,641,8,226,Organic,2024-04-15
38f0d9bc-9a1e-4a67-a8fb-25510a24d497,726,3,210,Organic,2024-01-19
1770a238-4587-4172-9948-95cd26167ec7,664,5,265,Referral,2024-04-11
970b43a4-add0-4ffa-8dd5-64de6f636cbb,234,5,282,Direct,2024-04-09
3f3eec4d-37ff-4ecf-b221-2a55d44b3c6f,421,9,289,Social,2024-03-06
cf849b2c-32c1-46cd-92d0-590a005804d6,82,7,190,Social,2024-01-28
0273c67c-d52d-45dc-800f-b5643a2861e0,141,2,199,Referral,2024-02-15
93ae8d6e-c737-4c6b-990a-4cd1f65d3e8b,79,2,104,Direct,2024-01-14
4b69b238-e5e3-4445-8c25-10b13efaa511,328,3,46,Direct,2024-02-17
555d271d-913a-48c2-8292-b8fbb0c59fcc,68,5,185,Organic,2024-03-30
3af95681-f8b0-4826-8b2d-2e6d0a5154c7,583,6,38,Referral,2024-02-23
375dbba4-e27b-4c64-ae2e-2c4048ff1f50,41,10,123,Direct,2024-03-22
daf12b1b-e87d-42ca-9d67-c4599a05b77b,75,6,76,Organic,2024-04-29
92ebcedd-6264-44db-a65a-65d48557c992,744,8,101,Direct,2024-03-06
231742d7-2276-4fab-9abf-c624fa0ee4dc,786,7,205,Referral,2024-03-25
9e27a1b4-8f39-4b11-9989-d7c76c9ab607,892,8,213,Organic,2024-01-09
46e5e8bd-a312-4653-a759-ff45b67ef673,358,1,43,Referral,2024-04-09
dc15e7d6-ccb7-49fe-8a75-c383a813a3f8,718,1,221,Referral,2024-01-02
5d1b9eac-1142-41c4-9dc8-b5cc28a7aeac,795,7,297,Social,2024-04-08
9fa53869-b99b-459a-9403-af1a4e7f371c,482,6,40,Direct,2024-04-01
68c426c9-b280-4873-899e-dc97d41be039,759,5,112,Direct,2024-04-06
693a9d74-aaaa-4e81-84c5-f2f98a41cf3d,617,4,62,Referral,2024-02-29
2bf20b2e-201f-4da4-94aa-6b6f3d8cd41a,898,10,297,Organic,2024-01-15
387c35db-47a3-4ac8-a391-d43a7fa11d82,922,8,286,Direct,2024-02-23
8ec32b42-7636-4307-a205-686b948e292c,920,10,175,Organic,2024-02-28
3623c8ec-d967-4bc6-bd6d-496865edd7f9,867,2,264,Social,2024-02-29
cdb305bf-4dce-4c6e-94b8-eb03bcffb977,416,2,50,Direct,2024-01-09
fcaf3064-4d7c-488f-ab2a-37bae2abc9af,221,8,254,Direct,2024-03-19
1c9ed2c5-6a7d-45cc-b7cc-77c654cdf4e7,883,10,193,Organic,2024-03-13
bbfc0ead-615c-4373-af1e-451522192ef0,87,4,153,Social,2024-04-06
e7644e3d-8438-4db7-8407-b7653520091f,111,4,287,Direct,2024-03-12
1a2236f2-7b12-4adf-a69d-273cbbefea3e,187,2,181,Organic,2024-02-24
361d135b-4244-4530-9851-594a347505db,854,1,250,Organic,2024-01-25
344ca319-b602-4841-b1b2-7ea3f898626a,456,1,251,Direct,2024-03-31
54aebdd8-d6d1-4a67-9618-4fe624d6eb68,631,10,189,Direct,2024-03-09
b9f6e3a2-1768-4fa4-a6db-4d9d84477cce,307,7,227,Social,2024-04-23
b9392700-005c-4694-9e14-d08019d6c4b4,311,5,295,Referral,2024-01-23
86008539-1841-45c8-865b-c4a4fe0cd36e,775,4,198,Social,2024-03-31
9b074cbb-412e-4534-b6d0-ccf55b82e725,28,5,67,Organic,2024-01-13
5bd84916-6e13-4f98-9d84-60443882e992,473,9,180,Social,2024-02-29
64b76bae-7f49-4cb9-bd94-39815e25430d,605,2,121,Direct,2024-03-29
28ab8b7f-55df-4bc9-890a-5f1a8b165a5e,611,5,292,Social,2024-03-15
666c6fef-85f7-423c-a0c6-2595f8e402cc,911,5,54,Organic,2024-01-29
3240cb26-4d23-4920-9f29-a2dea2ef7cb8,791,4,48,Organic,2024-02-17
91b816bc-9b35-4e90-b505-64842efe854b,718,10,36,Referral,2024-04-24
6372959c-ee69-465a-b076-c69a0f9d9399,207,5,59,Direct,2024-01-02
